id,tenant_id,employee_id,user_account,password_hash,user_name,email,phone,is_active,last_login_at,created_at,created_by,updated_at,updated_by
,NX99TANT0000002,,Y134,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,張心瀚,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y135,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,陳泉豪,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y136,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,鄭力維,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y137,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,吳建呈,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y138,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,莊凱如,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y139,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,許政輝,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y140,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,徐志丞,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y141,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,黃詡軒,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y142,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,徐秉鈞,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y143,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,楊凱杰,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y144,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,陳侶安,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y145,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,程永安,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y146,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,高建生,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y147,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,吳銘鴻,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y148,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,周育鼎,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y149,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,許紘綸,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y150,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,王柏鈞,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y151,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,廖振甫,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y152,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,簡志峰,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y153,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,黃俊陵,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y154,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,王俊傑,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y155,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,沈祥雲,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y156,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,林翰杰,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y157,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,陳彥仁,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y158,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,林聖壹,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y159,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,高諄瀚,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y160,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,黃暐勝,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y161,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,洪銘哲,,,FALSE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y162,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,洪國翔,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
,NX99TANT0000002,,Y163,$2b$10$kgqkOwTo/kEKquFZFebJfucnCaEve7IaD7.Cawir5827AARvxk8.S,李邦志,,,TRUE,,now,NX00USER0000001,now,NX00USER0000001
