id,tenant_id,role_code,view_code,can_read,can_create,can_update,can_delete,can_export,is_system,seed_type,created_at,created_by,updated_at,updated_by
NX01RVEW0000158,{{TENANT_ID}},WAREHOUSE,NX01_TEAM,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000159,{{TENANT_ID}},FINANCE,NX01_TEAM,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000161,{{TENANT_ID}},HR,NX01_TEAM,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000162,{{TENANT_ID}},SYSADMIN,NX01_USER_TEAM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000163,{{TENANT_ID}},PURCHASE,NX01_USER_TEAM,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000164,{{TENANT_ID}},SALES,NX01_USER_TEAM,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000165,{{TENANT_ID}},WAREHOUSE,NX01_USER_TEAM,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000166,{{TENANT_ID}},FINANCE,NX01_USER_TEAM,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000168,{{TENANT_ID}},HR,NX01_USER_TEAM,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000169,{{TENANT_ID}},SYSADMIN,NX01_COUNTRY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000170,{{TENANT_ID}},PURCHASE,NX01_COUNTRY,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000171,{{TENANT_ID}},SALES,NX01_COUNTRY,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000172,{{TENANT_ID}},WAREHOUSE,NX01_COUNTRY,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000173,{{TENANT_ID}},FINANCE,NX01_COUNTRY,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000175,{{TENANT_ID}},HR,NX01_COUNTRY,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000176,{{TENANT_ID}},SYSADMIN,NX01_CURRENCY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000177,{{TENANT_ID}},PURCHASE,NX01_CURRENCY,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000178,{{TENANT_ID}},SALES,NX01_CURRENCY,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000179,{{TENANT_ID}},WAREHOUSE,NX01_CURRENCY,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000180,{{TENANT_ID}},FINANCE,NX01_CURRENCY,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000182,{{TENANT_ID}},HR,NX01_CURRENCY,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000183,{{TENANT_ID}},SYSADMIN,NX01_BULLETIN,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000184,{{TENANT_ID}},PURCHASE,NX01_BULLETIN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000185,{{TENANT_ID}},SALES,NX01_BULLETIN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000186,{{TENANT_ID}},WAREHOUSE,NX01_BULLETIN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000187,{{TENANT_ID}},FINANCE,NX01_BULLETIN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000189,{{TENANT_ID}},HR,NX01_BULLETIN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000190,{{TENANT_ID}},SYSADMIN,NX01_CALENDAR,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000191,{{TENANT_ID}},PURCHASE,NX01_CALENDAR,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000192,{{TENANT_ID}},SALES,NX01_CALENDAR,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000193,{{TENANT_ID}},WAREHOUSE,NX01_CALENDAR,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000194,{{TENANT_ID}},FINANCE,NX01_CALENDAR,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000196,{{TENANT_ID}},HR,NX01_CALENDAR,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000197,{{TENANT_ID}},SYSADMIN,NX01_AUDIT_LOG,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000198,{{TENANT_ID}},PURCHASE,NX01_AUDIT_LOG,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000199,{{TENANT_ID}},SALES,NX01_AUDIT_LOG,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000200,{{TENANT_ID}},WAREHOUSE,NX01_AUDIT_LOG,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000201,{{TENANT_ID}},FINANCE,NX01_AUDIT_LOG,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000203,{{TENANT_ID}},HR,NX01_AUDIT_LOG,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000204,{{TENANT_ID}},SYSADMIN,NX01_KPI_TEMPLATE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000205,{{TENANT_ID}},PURCHASE,NX01_KPI_TEMPLATE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000206,{{TENANT_ID}},SALES,NX01_KPI_TEMPLATE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000207,{{TENANT_ID}},WAREHOUSE,NX01_KPI_TEMPLATE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000208,{{TENANT_ID}},FINANCE,NX01_KPI_TEMPLATE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000210,{{TENANT_ID}},HR,NX01_KPI_TEMPLATE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000211,{{TENANT_ID}},SYSADMIN,NX01_KPI_TARGET,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000212,{{TENANT_ID}},PURCHASE,NX01_KPI_TARGET,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000213,{{TENANT_ID}},SALES,NX01_KPI_TARGET,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000214,{{TENANT_ID}},WAREHOUSE,NX01_KPI_TARGET,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000215,{{TENANT_ID}},FINANCE,NX01_KPI_TARGET,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000217,{{TENANT_ID}},HR,NX01_KPI_TARGET,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000218,{{TENANT_ID}},SYSADMIN,NX01_KPI_RECORD,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000219,{{TENANT_ID}},PURCHASE,NX01_KPI_RECORD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000220,{{TENANT_ID}},SALES,NX01_KPI_RECORD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000221,{{TENANT_ID}},WAREHOUSE,NX01_KPI_RECORD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000222,{{TENANT_ID}},FINANCE,NX01_KPI_RECORD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000224,{{TENANT_ID}},HR,NX01_KPI_RECORD,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000225,{{TENANT_ID}},SYSADMIN,NX02_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000226,{{TENANT_ID}},PURCHASE,NX02_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000227,{{TENANT_ID}},SALES,NX02_DASHBOARD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000228,{{TENANT_ID}},WAREHOUSE,NX02_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000229,{{TENANT_ID}},FINANCE,NX02_DASHBOARD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000231,{{TENANT_ID}},HR,NX02_DASHBOARD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000232,{{TENANT_ID}},SYSADMIN,NX02_DEMAND,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000233,{{TENANT_ID}},PURCHASE,NX02_DEMAND,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000234,{{TENANT_ID}},SALES,NX02_DEMAND,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000235,{{TENANT_ID}},WAREHOUSE,NX02_DEMAND,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000236,{{TENANT_ID}},FINANCE,NX02_DEMAND,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000238,{{TENANT_ID}},HR,NX02_DEMAND,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000239,{{TENANT_ID}},SYSADMIN,NX02_RFQ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000240,{{TENANT_ID}},PURCHASE,NX02_RFQ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000241,{{TENANT_ID}},SALES,NX02_RFQ,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000242,{{TENANT_ID}},WAREHOUSE,NX02_RFQ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000243,{{TENANT_ID}},FINANCE,NX02_RFQ,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000245,{{TENANT_ID}},HR,NX02_RFQ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000246,{{TENANT_ID}},SYSADMIN,NX02_PO,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000247,{{TENANT_ID}},PURCHASE,NX02_PO,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000248,{{TENANT_ID}},SALES,NX02_PO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000249,{{TENANT_ID}},WAREHOUSE,NX02_PO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000250,{{TENANT_ID}},FINANCE,NX02_PO,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000252,{{TENANT_ID}},HR,NX02_PO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000253,{{TENANT_ID}},SYSADMIN,NX02_RR,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000254,{{TENANT_ID}},PURCHASE,NX02_RR,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000255,{{TENANT_ID}},SALES,NX02_RR,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000256,{{TENANT_ID}},WAREHOUSE,NX02_RR,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000257,{{TENANT_ID}},FINANCE,NX02_RR,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000259,{{TENANT_ID}},HR,NX02_RR,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000260,{{TENANT_ID}},SYSADMIN,NX02_RR_IMPORT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000261,{{TENANT_ID}},PURCHASE,NX02_RR_IMPORT,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000262,{{TENANT_ID}},SALES,NX02_RR_IMPORT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000263,{{TENANT_ID}},WAREHOUSE,NX02_RR_IMPORT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000264,{{TENANT_ID}},FINANCE,NX02_RR_IMPORT,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000266,{{TENANT_ID}},HR,NX02_RR_IMPORT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000267,{{TENANT_ID}},SYSADMIN,NX02_PR,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000268,{{TENANT_ID}},PURCHASE,NX02_PR,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000269,{{TENANT_ID}},SALES,NX02_PR,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000270,{{TENANT_ID}},WAREHOUSE,NX02_PR,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000271,{{TENANT_ID}},FINANCE,NX02_PR,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000273,{{TENANT_ID}},HR,NX02_PR,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000274,{{TENANT_ID}},SYSADMIN,NX02_TI,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000275,{{TENANT_ID}},PURCHASE,NX02_TI,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000276,{{TENANT_ID}},SALES,NX02_TI,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000277,{{TENANT_ID}},WAREHOUSE,NX02_TI,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000278,{{TENANT_ID}},FINANCE,NX02_TI,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000280,{{TENANT_ID}},HR,NX02_TI,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000281,{{TENANT_ID}},SYSADMIN,NX02_WARRANTY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000282,{{TENANT_ID}},PURCHASE,NX02_WARRANTY,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000283,{{TENANT_ID}},SALES,NX02_WARRANTY,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000284,{{TENANT_ID}},WAREHOUSE,NX02_WARRANTY,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000285,{{TENANT_ID}},FINANCE,NX02_WARRANTY,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000287,{{TENANT_ID}},HR,NX02_WARRANTY,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000288,{{TENANT_ID}},SYSADMIN,NX02_PARTNER_EVAL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000289,{{TENANT_ID}},PURCHASE,NX02_PARTNER_EVAL,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000290,{{TENANT_ID}},SALES,NX02_PARTNER_EVAL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000291,{{TENANT_ID}},WAREHOUSE,NX02_PARTNER_EVAL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000292,{{TENANT_ID}},FINANCE,NX02_PARTNER_EVAL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000294,{{TENANT_ID}},HR,NX02_PARTNER_EVAL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000295,{{TENANT_ID}},SYSADMIN,NX02_STOCK_SETTING,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000296,{{TENANT_ID}},PURCHASE,NX02_STOCK_SETTING,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000297,{{TENANT_ID}},SALES,NX02_STOCK_SETTING,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000298,{{TENANT_ID}},WAREHOUSE,NX02_STOCK_SETTING,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000299,{{TENANT_ID}},FINANCE,NX02_STOCK_SETTING,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000301,{{TENANT_ID}},HR,NX02_STOCK_SETTING,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000302,{{TENANT_ID}},SYSADMIN,NX03_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000303,{{TENANT_ID}},PURCHASE,NX03_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000304,{{TENANT_ID}},SALES,NX03_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000305,{{TENANT_ID}},WAREHOUSE,NX03_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000306,{{TENANT_ID}},FINANCE,NX03_DASHBOARD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000308,{{TENANT_ID}},HR,NX03_DASHBOARD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000309,{{TENANT_ID}},SYSADMIN,NX03_BALANCE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000310,{{TENANT_ID}},PURCHASE,NX03_BALANCE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000311,{{TENANT_ID}},SALES,NX03_BALANCE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000312,{{TENANT_ID}},WAREHOUSE,NX03_BALANCE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000313,{{TENANT_ID}},FINANCE,NX03_BALANCE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000315,{{TENANT_ID}},HR,NX03_BALANCE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000316,{{TENANT_ID}},SYSADMIN,NX03_LEDGER,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000317,{{TENANT_ID}},PURCHASE,NX03_LEDGER,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
